"","storyID","headline","text","publish_date"
"315",1459685017,"Trump’s Latest Impeachment Legal Strategy: Ignore It Entirely","WASHINGTON <U+2015> As the House gears up to consider formal articles of impeachment, President Donald Trump appears to have shifted to a new strategy: pretending it's not even happening.'The whole thing is a hoax,' Trump said Monday in answer to a question about why he would not be sending a representative to the House Judiciary Committee's first impeachment hearing on Wednesday. The president was leaving for a NATO meeting in London this week.The previous night, White House Counsel Pat Cipollone had written a letter to the Judiciary Committee's chairman, Rep. Jerrold Nadler (D-N.Y.), to inform him of the decision.Cipollone said the House Intelligence Committee's refusal to let Trump's lawyers present and cross-examine witnesses during its hearings last month had created 'profound procedural deficiencies that have tainted this entire inquiry.'Trump's critics said the new approach is basically a continuation of the old approach <U+2015> which was to argue about an unfair 'process' because the actual facts of the case are truly bad for the president.'The only thing that Trump is entitled to is for the House to approve a statement of the charges against him by a majority vote,' said George Conway, husband of a top Trump aide and a lawyer who worked with Republicans in the impeachment of President Bill Clinton. 'How the House goes about deciding to do that <U+2015> whether it decides to hear live fact witnesses, as it did here, or to rely essentially on hearsay documents, as it did with the Starr report when it impeached Clinton in 1998 <U+2015> is entirely up to the House.'Independent Counsel Kenneth Starr, after initially investigating Clinton's real estate deals in Arkansas, ultimately reported that in a sexual harassment lawsuit Clinton had lied under oath about an unrelated intimate relationship with a White House intern. House Republicans impeached him for perjury and obstruction of justice.While Trump and his supporters have frequently complained that he hasn't even been given the 'due process' rights of an accused criminal, in reality the opposite is true.A mobster, for example, would not be able to prevent his top underlings from appearing before a grand jury, where prosecutors can compel testimony. In contrast, Trump has been able to stop senior officials with direct knowledge of the Ukraine situation from appearing before the House impeachment proceedings, including acting White House Chief of Staff Mick Mulvaney, Secretary of State Mike Pompeo, and even Vice President Mike Pence.'A mafia don who ordered non-compliance with grand jury proceedings would be charged with witness tampering and obstruction of justice,' said Danya Perry, a former federal prosecutor in New York City.Not cooperating with the probe has been the through-line of Trump's response from the very beginning.In early September, as House leaders learned that an intelligence community whistleblower had filed a complaint about a Trump phone call with a foreign leader, the White House at first sought to prevent the complaint from being turned over to the House Intelligence Committee despite a law that requires it, arguing that the complaint was invalid because the president is not part of the intelligence community.A few weeks later, the White House essentially took the position that the House had no right to conduct an impeachment inquiry and sent Speaker Nancy Pelosi (D-Calif.) a letter saying it would not permit executive branch officials to testify or turn over documents.As it turned out, current and former administration officials from the State Department and the National Security Council ignored that directive and testified anyway, providing damning evidence backing up the whistleblower's complaint. The White House itself released a rough transcript of the July 25 phone call between Trump and Ukrainian President Volodymyr Zelensky in which Trump responds with 'I would like you to do us a favor though' immediately after Zelensky mentions military assistance.According to witness testimony as well as the phone call memo, Trump demanded that Ukraine investigate the Democrat he most feared as a 2020 opponent, former Vice President Joe Biden. He also wanted support for a conspiracy theory that falsely claims that Russian intelligence agencies did not help Trump win the 2016 election, but rather Ukrainian officials framed Russia using fake evidence. Trump made the congressionally approved security aid contingent on Ukraine publicly announcing the two probes, but then backed down after the White House learned that the whistleblower's complaint was about to reach Congress.The $391 million in military assistance to Ukraine, which is under continuing attack by Russia, was released on Sept. 11 ' two days after the House announced it was opening an investigation into the matter.'The American people deserve transparency,' Nadler said on Monday. 'If the president thinks the call was 'perfect' and there is nothing to hide, then he would turn over the thousands of pages of documents requested by Congress, allow witnesses to testify instead of blocking testimony with baseless privilege claims, and provide any exculpatory information that refutes the overwhelming evidence of his abuse of power.'In his Sunday night letter, Cipollone said the White House was reserving its right to participate in subsequent hearings held by Nadler.Conway, who supported Trump during the 2016 general election but decided not long afterward that he was not fit for the Oval Office, said the White House's refusal to take part now shows that Trump was never really interested in putting up a legitimate defense.'The House gave Trump rights it didn't have to give him, and yet he didn't avail himself of them,' Conway said. 'Which makes clear not only that he has no substantive defense but that his procedural complaints are a sham, a political ruse to fool low-information voters.'Do you have information you want to share with HuffPost? Here's how.",2019-12-02 17:29:49
"316",1459711158,"House Republicans Show They Don't Care If Trump Withheld Ukraine Aid","Top congressional Republicans have unveiled their defense strategy as the impeachment inquiry into'Donald Trump moves into a new phase: In a'123-page document'released Monday, they demonstrated that they understand the president held up nearly $400 million in security aid to Ukraine ' and they simply don't care.The GOP report, which signals how Republicans plan to defend the president amid the impeachment inquiry into his dealings with Ukraine, does not directly question any claims of misbehavior raised by the whistleblower who first set the impeachment probe in motion. But the lawmakers said the evidence thus far shows there was 'nothing wrong' with Trump's decision to withhold the aid to Ukraine, claiming that the president held a 'deep-seated, genuine, and reasonable skepticism' of the country that made his actions 'entirely prudent.''The Democrats nonetheless tell a story of an illicit pressure campaign run by President Trump through his personal attorney, Mayor Giuliani, to coerce Ukraine to investigate the President's political rival by withholding a meeting and security assistance,' the document reads. 'There is, however, no direct, firsthand evidence of any such scheme.'Trump's conduct in office has been described in detail by a parade of current and former administration officials. During public and private hearings, the officials testified that the president waged an explicit campaign to pressure a foreign leader to investigate a political rival.But the ranking Republican members of the House committees conducting the inquiry remain defiant in the face of those accounts, saying the 'evidence presented does not prove any of these Democrat allegations, and none of the Democrats' witnesses testified to having evidence of bribery, extortion, or any high crime or misdemeanor.''Democrats in the House of Representatives have been working to impeach President Trump since his election,' reads the report, prepared for Republican Reps. Devin Nunes (Calif.), ranking member of the House Intelligence Committee; Jim Jordan (Ohio), ranking member of the House Oversight Committee; and Michael McCaul (Texas), ranking member of the House Foreign Affairs Committee. 'The Democrats' impeachment inquiry is not the organic outgrowth of serious misconduct; it is an orchestrated campaign to upend our political system.'Tomorrow, the Democrats will be voting in a closed-door session on their impeachment report.Our report is out. No secret bunker meeting needed.Click here for the facts: https://t.co/EzCugxJPerDemocrats plan to release their own report on the inquiry so far later this week, and lawmakers have already begun to review its contents behind closed doors.House Intelligence Committee Chairman Adam Schiff (D-Calif.) slammed the GOP document on Monday, saying it ignored 'voluminous evidence Trump used his office to press Ukraine into investigating Biden.''They say this is just Trump's 'outside the beltway' thinking,' Schiff wrote on Twitter. 'It's more accurately outside the law and Constitution.'The GOP report ignores voluminous evidence Trump used his office to press Ukraine into investigating Biden by withholding military aid and a White House meeting.They say this is just Trump's 'outside the beltway' thinking. It's more accurately outside the law and Constitution. https://t.co/jBNdd6knWPThe House Judiciary Committee is set to hold its first hearings this week'on Trump's July 25 call with Ukraine's president. Top Democrats are investigating whether the president acted improperly during that call when he requested that Ukrainian President Volodymyr Zelensky investigate a political rival, former Vice President Joe Biden, and Biden's son Hunter shortly after holding up nearly $400 million in military aid to Ukraine.The White House said Sunday it would not take part in the committee's first hearing, claiming the probe 'does not begin to provide the president with any semblance of a fair process' and slamming the proceedings as 'highly partisan.''We cannot fairly be expected to participate in a hearing while the witnesses are yet to be named and while it remains unclear whether the Judiciary Committee will afford the president a fair process through additional hearings,' White House Counsel Pat Cipollone wrote in a five-page letter to House Judiciary Chair Jerrold Nadler (D-N.Y.). 'Under the current circumstances, we do not intend to participate in your Wednesday hearing.'Nadler had invited the president or his attorneys to participate in the hearings, saying Trump has the right to review the evidence against him or call his own witnesses.View the GOP report below.Do you have information you want to share with HuffPost? Here's how.",2019-12-02 19:57:46
"317",1459753260,"GOP Intelligence Committee Chairman Refuses To Knock Down Ukraine Conspiracy Theory","Sen. Richard Burr (R-N.C.) on Monday refused to say whether he's seen evidence that Ukraine interfered in the 2016 presidential election, declining to directly rebut a debunked conspiracy theory floated by some of his fellow GOP lawmakers and President Donald Trump.Burr, the chairman of the Republican-controlled Senate Intelligence Committee, instead played a game of words with reporters on Capitol Hill who pressed him about an interview with Sen. John Kennedy (R-La.), who suggested the Ukranian government worked 'actively' to help elect Trump's opponent Hillary Clinton. Trump later thanked Kennedy 'for the job he did in representing both the Republican Party and myself' on Twitter.'Every elected official in the Ukraine was for Hillary Clinton,' Burr claimed Monday, according to NBC's Frank Thorp. 'Is that very different than the Russians being for Donald Trump?'Asked if he had seen any evidence to back up the claim that Ukraine meddled in the 2016 election, Burr answered by addressing a different question, saying he didn't think 'there's any question that elected officials in Ukraine had a favorite in the election.'Russia didn't simply prefer Trump in 2016. The U.S. intelligence community has stated definitively that Russia hacked the Democratic National Committee's servers and leaked thousands of emails in an effort to discredit Democrats and help Trump win the presidency in 2016. Trump has claimed, without evidence, that Ukraine was behind the cyberattack, however.Burr's own committee concluded that Russia used social media campaigns to sow discord among the American electorate in 2016, adding that the activity was 'overtly and almost invariably supportive of then-candidate Trump.'The committee also looked into the theory that Ukraine meddled in the 2016 election but 'found no evidence that Ukraine waged a top-down interference campaign akin to the Kremlin's efforts to help Trump win in 2016,' according to Politico.But Burr did not mention those conclusions on Monday and continued to insist in an extended Q&A that a 'preference' for a candidate is somehow on the same footing as a foreign government waging a systematic campaign to affect an election's outcome:Here's the end of our Q+A with Senate Intel Cmte Chair @SenatorBurr: pic.twitter.com/VGztwulirCIn her testimony at a House impeachment hearing last month,'former National Security Council member Fiona Hill, a top Russia expert, warned that Republicans were playing into Russian President Vladimir Putin's hands by pointing the finger at Ukraine.'Based on questions and statements I have heard, some of you on this committee appear to believe that Russia and its security services did not conduct a campaign against our country <U+2015> and that perhaps, somehow, for some reason, Ukraine did,' Hill said at the hearing.''This is a fictional narrative that has been perpetrated and propagated by the Russian security services themselves.'Nevertheless, Trump and his Republican allies on Capitol Hill have continued to seek to shift the narrative that Russia meddled in the 2016 election.Democrats on Monday slammed their GOP counterparts for' 'disgracefully' repeating Russian propaganda.'The charge that Ukraine had something to do with election meddling in 2016 is a lie spread by Vladimir Putin to get things off his back,' Senate Minority Leader Chuck Schumer (D-N.Y.) said in a floor speech.Sen. Chris Murphy (D-Conn.) added in an interview on MSNBC: 'My hope has been all along that the Senate would be able to survive the Trump presidency, that we wouldn't be pulled down into this cesspool of lies and mistruths. It's just sad to watch my colleagues willingly propagate these lies.''Do you have information you want to share with HuffPost? Here's how.",2019-12-02 21:15:57
"318",1459851356,"Trump’s Refusal To Participate In Impeachment Inquiry Is Impeachable: Constitutional Expert","The usually unflappable Supreme Court lawyer and former Acting U.S. Solicitor General Neal Katyal issued his starkest warning yet about President Donald Trump simply refusing to participate in the House impeachment inquiry.Trump's treatment of the process is itself an 'impeachable offense,' Katyal, author of a new book, 'Impeach: The Case Against Donald Trump,' told Anderson Cooper'on Monday on CNN.Even though Katyal said he has 'dedicated' his life to the study of the Constitution, 'I didn't know the president's strategy' to stonewall the process 'was a thing;'I didn't think it was possible,' he told Cooper. Trump has declared that the 'whole thing is a hoax.''The idea that a president on his own can unilaterally say, 'Oh,'I'm not going to bother cooperating with an impeachment investigation'? That is the essence of constitutional arrogance and the destruction of our separation of powers. I think it is an impeachable offense just the way the president has acted toward this impeachment investigation.''Katyal, a Georgetown law professor, said impeachment was specifically written into the Constitution because of fears about a president 'who's beholden to a foreign power' or one who 'tries to interfere with his re-election.' Both appear to apply to Trump, he indicated.He said the House has already demonstrated the president engaged in bribery, which is specifically named in the Constitution as an impeachable offense. 'The president was saying' to Ukrainian President Volodymyr Zelensky: 'Look,'I'll give you this goodie, this aid that the taxpayers have appropriated and I'm holding up, but in exchange, you've got to do something for me first' ' namely, launch an investigation of Trump's political rival Joe Biden. In effect, said Katyal, Trump was 'trying to cheat in the 2020 election; he was trying to get a leg up on his political rival.'Not only is Trump refusing to participate, but he has also 'tried to gag every executive branch employee' and blocked 'every document, every phone call, everything from being given to Congress,' Katyal said.'I can't think of something that is more destructive to our Constitution,' he warned.'Check out what else Katyal has to say in the video above.Do you have information you want to share with HuffPost? Here's how.",2019-12-02 23:59:51
"319",1459890055,"White House No-Shows Impeachment Hearing",NA,2019-12-02 08:35:27
"320",1459987824,"Anthony Scaramucci Hits Pro-Donald Trump Republicans With Nazi Collaborator Comparison","Anthony Scaramucci on Monday likened Republican lawmakers in Congress who continue to back President Donald Trump at all costs in'the Ukraine scandal to the governing Nazi collaborators in the French Vichy Republic during World War II.The former White House communications director ' who served just 10 days in the role in 2017 and is now highly critical of the Trump administration ' expressed his surprise at how GOP politicians continue to disavow the Constitution that has 'been so sacred' and 'worked so well for so many years' during the impeachment inquiry into the president.Scaramucci described them as 'Vichy Republicans' on CNN's 'New Day.''Remember the Vichy Republic?' he asked host'Alisyn Camerota'in video Mediaite shared online. 'When Hitler took over Paris and took over France, there was a Vichy group of French that were helping him administrate the French government.'Camerota called it 'a strong charge.''I'm not comparing anybody to Hitler,' Scaramucci replied. 'I'm just suggesting that they're falling in line in a way that is absolutely despicable as it relates to the Constitution.''.@Scaramucci: ""These current Republicans are writing profiles in cowardice."" pic.twitter.com/jqzjsKL074Scaramucci also accused Republicans of 'writing profiles in cowardice.''Five years from now, people are going to look back and say, 'OK, what were you actually thinking when you were telling those lies about Ukraine or when you were telling those lies for President Trump? What were you actually thinking?' And there's going to be no answer for that,' he said.'The only answer they can come up with is, 'Well, I wanted to stay in power. I was afraid of a presidential tweet. I was afraid to be intimidated by the president and I thought it was the right thing to do to look loyal in a situation where there's great illegality going on,'' Scaramucci added. 'They're taking cover with each other, so there's comfort in a crowd. So if one or two of them break out from the crowd, then you'll see a cascade. But it's just ridiculous what's going on.'Do you have information you want to share with HuffPost? Here's how.",2019-12-03 04:33:38
"321",1459987826,"Ex-RNC Chair Rips ‘Irrelevant’ GOP With Screaming Donald Trump Analogy","Michael Steele, the former chair of the Republican National Committee, on Monday described the current GOP as 'somewhat irrelevant in the overall scheme of democracy.''Because we've taken ourselves so far outside of ' it's not even mainstream, we're not even near a stream. We're just kind of standing in the middle of nowhere with Donald Trump screaming at us,' he told MSNBC's Chris Hayes.Steele made the analogy during a discussion about Republican lawmakers spreading disinformation about the Ukraine scandal during the impeachment inquiry against Trump.He also acknowledged that 'we will have to do some serious rebuilding, not just the Republican Party' after Trump leaves office, be it in 2020 or beyond.'That's the problem for the rest of us as we try to put back in place those institutions that have safeguarded not just our domestic security, but our foreign security as well,' said Steele, who served as the RNC chair from 2009 to 2011.'And it makes it much harder to do when you second guess and doubt everything that you hear, see and read,' he added.Steele, a vocal critic of the Trump administration, last month called out the RNC for bulk-buying thousands of copies of Donald Trump Jr.'s new book.Check out the full interview above.On @allinwithchris, @MichaelSteele says ""the Republican Party... is somewhat irrelevant in the overall scheme of democracy.""Learn more: https://t.co/I6GgrBp1Lm#inners pic.twitter.com/I2FX43vfetDo you have information you want to share with HuffPost? Here's how.",2019-12-03 03:47:28
"322",1460036264,"Fox News' Neil Cavuto Fires Mean Messages Right Back At His Trump-Supporting Viewers","Fox News host Neil Cavuto'came for his critics once again on Monday's episode of 'Your World.'Mean messages from viewers who don't like his occasional criticism of President Donald Trump'greeted the anchor on his return to the air following a weeklong vacation. So Cavuto, as he has done on multiple previous occasions, read several of them out loud.'Just when I thought Fox had finally fired you, I come to discover it was just a vacation. Pity,' said one message.Another read: 'Hey, Mr. Never Trumper, how about never showing up for work? Hate to break it to you but no one misses you while you're gone.'Check out the clip here:Cavuto last month used his show to remind Trump and his base about how journalism works after the president blasted his Fox colleague Chris Wallace for questioning Rep. Steve Scalise (R-La.) about the House'impeachment inquiry that was prompted by the Ukraine scandal.",2019-12-03 05:35:02
"323",1460116678,"Fox News Legal Analyst Warns How Donald Trump's Impeachment Strategy Could Backfire","Fox News senior judicial analyst Andrew Napolitano'explained why he believes the way President Donald Trump is defending himself in the impeachment inquiry over the Ukraine scandal is 'very unwise.'On Monday's broadcast of 'Your World,' Napolitano questioned Trump's decision refusing to send attorneys to the House Judiciary Committee's upcoming first impeachment hearings.Host Neil Cavuto noted how Trump has claimed the hearings will be biased, 'a kangaroo court,' not fair and 'a cabal against him.'Napolitano replied:Well, the rules about which the president is complaining were written by a Republican House of Representatives in 2015. So, I think the president would be very unwise not to send lawyers there. I shouldn't go himself, that would be unseemly for him to sit there while people are testifying against him or while legal scholars are arguing over what is and what is not.Napolitano later noted that Democrats in the current impeachment inquiry against Trump 'are not doing anything that the Democrats did not do to Nixon or the Republicans didn't do to Bill Clinton.''But I think he (Trump) makes a mistake when he refuses to participate,' Napolitano continued. 'It is a valid vote by the House of Representatives that authorized this. He also loses the argument that it's unfair if he doesn't take the opportunity to participate himself.'Check out the full clip here:",2019-12-03 06:28:02
"324",1460451137,"IT’S HERE: Impeachment Report Drops!","Democrats on the House Intelligence Committee laid out 'overwhelming' evidence of misconduct by President Donald Trump in a detailed report released Tuesday, marking the next stage in the impeachment inquiry against the president.'The committee voted along party lines to approve the report on Tuesday evening. By doing so, it formally passed the impeachment proceedings to the House Judiciary Committee, which will begin its own set of impeachment hearings Wednesday.The report comes after several marathon days of hearings in November, featuring testimony from current and former U.S. officials familiar with the July 25 phone call between Trump and Ukrainian President Volodymyr Zelensky and the events surrounding it, which are at the center of the inquiry.During the call, Trump pressured Zelensky to investigate 2020 Democratic presidential candidate Joe Biden, whose son had business dealings in the country while Biden was vice president. The president also pushed the roundly debunked claim that Ukraine, not Russia, interfered in the 2016 presidential election.'The Intelligence Committee report states that 'the call record alone is stark evidence of misconduct; a demonstration of the President's prioritization of his personal political benefit over the national interest.' But it also details other allegations of improper conduct by the president,'his administration and his personal attorney Rudy Giuliani'to influence Ukraine, calling it 'a dramatic crescendo within a months-long campaign ... to extract from a foreign nation the personal political benefits sought by the President.''Among the new revelations were phone records showing that House Intelligence Committee ranking member Devin Nunes (R-Calif.), who repeatedly decried the investigation, was repeatedly in contact with people allegedly involved in the scheme, including Giuliani and his associate Lev Parnas. Parnas'was'arrested in October for allegedly funneling foreign money to support Trump and Republican candidates.'Intelligence Committee Chairman Adam Schiff (D-Calif.) said during a press conference that it was 'deeply concerning' that members of Congress may have been 'complicit.''(Nunes' office did not immediately respond to a request for comment on the phone records in the report.)'Intelligence Committee Democrats write in the report that they're not out to 'overturn an election,' as Republicans have claimed for weeks. Instead, they write that the authors of the U.S. Constitution gave Congress impeachment powers specifically 'as a remedy of last resort for a president who fails to faithfully execute his oath of office 'to preserve, protect and defend the Constitution of the United States.''The report also details efforts by Trump to thwart Congress' investigation, calling it 'an unprecedented campaign of obstruction by the President and his Administration to prevent the Committees from obtaining documentary evidence and testimony.' A dozen witnesses refused to testify, including some who were subpoenaed, and multiple agencies and the White House itself declined to turn over relevant documents.Trump also sought to intimidate witnesses who did agree to come forward, the report alleges, noting that it is 'a federal crime to intimidate or seek to intimidate any witness appearing before Congress.' The president did so by publicly attacking multiple witnesses as well as an anonymous whistleblower who expressed concerns about his call with Zelensky.'If left unanswered, President Trump's ongoing effort to thwart Congress' impeachment power risks doing grave harm to the institution of Congress, the balance of power between our branches of government, and the Constitutional order that the President and every Member of Congress have sworn to protect and defend,' the report states.Trump has insisted he did nothing wrong; he has said repeatedly that his call with Zelensky was 'perfect.' Soon after the Democrats released their report, White House press secretary Stephanie Grisham dismissed it as part of 'a one-sided sham process' and claimed lawmakers 'utterly failed to produce any evidence of wrongdoing by President Trump.''Chairman Schiff's report reads like the ramblings of a basement blogger straining to prove something when there is evidence of nothing,' Grisham said in a statement.Giuliani has similarly denied any wrongdoing, including after Democrats released their report, which included phone records showing his conversations with the Office of Management and Budget <U+2015> the agency involved in delaying aid for Ukraine.'I did not have any knowledge of aid that's it,' he said in a text message to HuffPost. 'None. Zero and no one has claimed I did. Otherwise I don't comment on discussions with WH.'Trump's Republican allies on Capitol Hill have largely agreed with his claims that the inquiry is unfair. And Republicans have said the slew of witnesses testifying about what happened between the U.S. and Ukraine are simply mistaken about Trump's motives. Trump wasn't out for dirt on his political rival, Republicans argued in their own report this week. Rather, the president withheld assistance from Ukraine because of his 'long-standing, deep-seated skepticism of Ukraine due to its history of pervasive corruption.'Republican lawmakers have struggled to point to other examples of Trump attacking corruption, despite his 'drain the swamp' campaign slogan.'As Democrats note in their report, according to the White House memorandum of the call with Zelenesky, 'President Trump did not mention corruption at all.'Read the report below:   20191203 - Full Report Hpsci Impeachment Inquiry - 20191203 by Mollie Reilly on ScribdThis article has been updated with more details from the report. S.V. D'te, Sanjana Karanth and Paul Blumenthal contributed reporting.CORRECTION:'This article previously stated the House Intelligence Committee had held a vote to approve the report. The committee released the report publicly before its vote Tuesday evening.Do you have information you want to share with HuffPost? Here's how.",2019-12-03 13:52:43
"325",1460655062,"Republicans To Go It Alone In Impeachment Trial If Senate Can’t Agree On Rules","Republicans will seek to craft rules governing a potential impeachment trial of President Donald Trump on their own if they can't reach an agreement on guidelines with Democrats, Senate Majority Leader Mitch McConnell said Tuesday.The Kentucky Republican has already declared that the GOP-controlled Senate would follow through with a trial should the House impeach Trump. He has also suggested that the Senate would not cut short such a trial, allowing evidence against Trump to be presented.What remains far less clear, however, is how such a trial would be conducted <U+2015> which witnesses, if any, will be called to testify, which senators will be allowed to speak and for how long, and how much power Supreme Court Chief Justice John Roberts, who would preside over the proceedings, will wield.'There is no answer at this point' to such questions, McConnell told reporters at his weekly press conference at the Capitol.Should he fail to reach an agreement with Senate Minority Leader Chuck Schumer (D-N.Y.) at the outset of a trial, McConnell said he 'would probably come back to my own members and say, OK, can 51 of my own members agree how we're going to handle this.' If that fails, McConnell described a hypothetical 'jump ball' scenario in which the Senate would vote on witnesses on a case-by-case basis.During the 1999 impeachment trial of President Bill Clinton, the Republican-controlled Senate reached a bipartisan agreement governing some of the proceedings. It failed, however, to reach a deal on witness testimony. That decision was put to the entire Senate in a series of votes. In one of those votes, the upper chamber voted 70-30 not to call Monica Lewinsky as a live witness because many feared the 'salacious details' involved in the case would tarnish the Senate.In advance of a Trump impeachment trial, some Republican lawmakers and other allies of the president have expressed a desire to see former Vice President Joe Biden and perhaps his son Hunter Biden testify. They argue that the two would be key witnesses in the case, given that Democrats pushing for impeachment argue that Trump abused his power by allegedly withholding congressionally approved aid to Ukraine in exchange for that country's leaders announcing an investigation into the Bidens' Ukrainian business dealings.Other possible witnesses floated by some Republicans include the U.S. intelligence community whistleblower whose concerns that Trump pushed for such a quid pro quo in phone call with Ukraine's president kicked the impeachment push into high gear. Another of the potential witnesses wanted by the Trump allies is House Intelligence Committee Chairman Adam Schiff (D-Calif.), who chaired the impeachment hearings in the lower chamber and helped author his panel's report citing 'overwhelming' evidence of misconduct by Trump in the Ukraine matter.'If the White House chooses to call witnesses in its defense, and obvious potential witnesses include Hunter Biden or the whistleblower, I believe the Senate should allow the White House to present its witnesses,' Sen. Ted Cruz (R-Texas) said Tuesday.Sen. Thom Tillis (R-N.C.) said Schiff would be 'one of my favorites' on a list of possible impeachment witnesses.'But McConnell acknowledged Tuesday that it's possible Republicans would encounter difficulty in getting the 51 votes needed to call some of those witnesses. Joe Biden, for example, is a former senator with decades of relationships with several of the chamber's members. He also happens to be running for president in 2020. Insisting he or his son testify could sow further discord in the upper chamber and alienate a small group of moderates and frequent Trump critics who have expressed distaste with his conduct regarding Ukraine.'I don't think that is likely appropriate, but I want to see all of the evidence before making any decisions in that way,' Sen. Susan Collins (R-Maine) told a reporter last week when asked if either Biden should testify in an impeachment trial.Republicans have a slim hold on the upper chamber, 53-47, meaning they'd need nearly all their members to sign off on either a rules package or individual witness testimony.Sen. Joe Manchin (D-W.Va.) said the trial 'can't just be a dog and pony show,' adding that it's 'got to be serious proceedings.' When asked if he wants Hunter Biden to testify, however, Manchin declined to rule out supporting such a motion, saying, 'Anything that is relevant to this trial should be heard.'Schumer said Tuesday he had not yet begun discussions with McConnell about an impeachment trial. But he added that he hoped the Senate could avoid a partisan proceeding, which appears on track to take place sometime next month.'The best way to do something as important and almost a hallowed procedure as this is in a bipartisan fashion,' Schumer said.CORRECTION: During Clinton's impeachment trial, the Senate was controlled by the Republicans <U+2015> not the Democrats, as a previous version of the story mistakenly said.'Do you have information you want to share with HuffPost? Here's how.",2019-12-03 18:28:27
